58196,Bamfield,Carlota,UNITED AIRLINES,801,1/30/2010,16:00:00,IAH,1/30/2010,19:00:00,DEN
58197,Bamfield,Carlota,SOUTHWEST AIRLINES CO. INC.,1614,3/31/2010,16:00:00,BUR,3/31/2010,21:00:00,SJC
58198,Bamfield,Carlota,CONTINENTAL AIRLINES,73,4/30/2010,16:00:00,IAH,4/30/2010,19:00:00,HNL
58199,Bamfield,Carlota,CONTINENTAL AIRLINES,73,4/30/2010,16:00:00,IAH,4/30/2010,21:00:00,HNL
58200,Bamfield,Carlota,UNITED AIRLINES,2064,4/30/2010,16:00:00,EWN,4/30/2010,19:00:00,CLT
58201,Bamfield,Carlota,DELTA AIR LINES INC.,4735,6/29/2010,16:00:00,MSP,6/29/2010,19:00:00,GFK
58202,Bamfield,Carlota,UNITED AIRLINES,3387,6/29/2010,16:00:00,RIC,6/29/2010,19:00:00,ORD
58203,Bamfield,Carlota,UNITED AIRLINES,464,10/27/2010,16:00:00,PDX,10/27/2010,21:00:00,ORD
58204,Bamfield,Carlota,UNITED AIRLINES,6425,10/27/2010,16:00:00,DEN,10/27/2010,19:00:00,OMA
58205,Bamfield,Carlota,SOUTHWEST AIRLINES CO. INC.,1614,12/26/2010,16:00:00,BUR,12/26/2010,21:00:00,SJC
58206,Bamfield,Carlota,UNITED AIRLINES,3387,2/24/2011,16:00:00,RIC,2/24/2011,19:00:00,ORD
58207,Bamfield,Carlota,SOUTHWEST AIRLINES CO. INC.,1300,3/26/2011,16:00:00,MSY,3/26/2011,21:00:00,DEN
58208,Bamfield,Carlota,DELTA AIR LINES INC.,1173,4/25/2011,16:00:00,ATL,4/25/2011,19:00:00,PNS
58209,Bamfield,Carlota,UNITED AIRLINES,801,4/25/2011,16:00:00,IAH,4/25/2011,21:00:00,DEN
58210,Bamfield,Carlota,US AIRWAYS,2628,4/25/2011,16:00:00,CLT,4/25/2011,19:00:00,DTW
58211,Bamfield,Carlota,DELTA AIR LINES INC.,2986,5/25/2011,16:00:00,DCA,5/25/2011,21:00:00,MSP
58212,Bamfield,Carlota,AMERICAN AIRLINES,1816,5/25/2011,16:00:00,DFW,5/25/2011,20:00:00,MEM
