144292,Crutchley,Corrin,DELTA AIR LINES INC.,4475,3/1/2010,16:00:00,MCI,3/1/2010,19:00:00,MEM
144293,Crutchley,Corrin,CONTINENTAL AIRLINES,673,3/31/2010,16:00:00,ORD,3/31/2010,20:00:00,MCO
144294,Crutchley,Corrin,AIRTRAN AIRWAYS INC,15,3/31/2010,16:00:00,MCO,3/31/2010,19:00:00,SJU
144295,Crutchley,Corrin,DELTA AIR LINES INC.,5351,3/31/2010,16:00:00,ATL,3/31/2010,21:00:00,HOU
144296,Crutchley,Corrin,UNITED AIRLINES,5620,3/31/2010,16:00:00,DFW,3/31/2010,21:00:00,LAX
144297,Crutchley,Corrin,DELTA AIR LINES INC.,5351,4/30/2010,16:00:00,ATL,4/30/2010,20:00:00,HOU
144298,Crutchley,Corrin,US AIRWAYS,2695,7/29/2010,16:00:00,CLT,7/29/2010,19:00:00,CHS
144299,Crutchley,Corrin,US AIRWAYS,6864,7/29/2010,16:00:00,DEN,7/29/2010,20:00:00,IAD
144300,Crutchley,Corrin,UNITED AIRLINES,6525,8/28/2010,16:00:00,SAN,8/28/2010,19:00:00,DEN
144301,Crutchley,Corrin,AIRTRAN AIRWAYS INC,621,8/28/2010,16:00:00,MKE,8/28/2010,20:00:00,ATL
144302,Crutchley,Corrin,US AIRWAYS,3611,8/28/2010,16:00:00,LGA,8/28/2010,21:00:00,BUF
144303,Crutchley,Corrin,UNITED AIRLINES,5620,8/28/2010,16:00:00,DFW,8/28/2010,20:00:00,LAX
144304,Crutchley,Corrin,DELTA AIR LINES INC.,4312,9/27/2010,16:00:00,HSV,9/27/2010,21:00:00,DTW
144305,Crutchley,Corrin,SOUTHWEST AIRLINES CO. INC.,1934,9/27/2010,16:00:00,BUR,9/27/2010,20:00:00,LAS
144306,Crutchley,Corrin,UNITED AIRLINES,7301,9/27/2010,16:00:00,PVD,9/27/2010,20:00:00,IAD
144307,Crutchley,Corrin,UNITED AIRLINES,7301,9/27/2010,16:00:00,PVD,9/27/2010,19:00:00,IAD
144308,Crutchley,Corrin,UNITED AIRLINES,1614,11/26/2010,16:00:00,PHL,11/26/2010,21:00:00,MCO
144309,Crutchley,Corrin,DELTA AIR LINES INC.,1742,11/26/2010,16:00:00,MSP,11/26/2010,20:00:00,DFW
144310,Crutchley,Corrin,DELTA AIR LINES INC.,1742,11/26/2010,16:00:00,MSP,11/26/2010,20:00:00,DFW
144311,Crutchley,Corrin,CONTINENTAL AIRLINES,673,1/25/2011,16:00:00,ORD,1/25/2011,21:00:00,MCO
144312,Crutchley,Corrin,DELTA AIR LINES INC.,5351,5/25/2011,16:00:00,ATL,5/25/2011,21:00:00,HOU
144313,Crutchley,Corrin,SOUTHWEST AIRLINES CO. INC.,1934,5/25/2011,16:00:00,BUR,5/25/2011,21:00:00,LAS
144314,Crutchley,Corrin,DELTA AIR LINES INC.,4475,5/25/2011,16:00:00,MCI,5/25/2011,19:00:00,MEM
144315,Crutchley,Corrin,CONTINENTAL AIRLINES,1265,8/23/2011,16:00:00,PHX,8/23/2011,21:00:00,EWR
144316,Crutchley,Corrin,UNITED AIRLINES,6525,11/21/2011,16:00:00,SAN,11/21/2011,19:00:00,DEN
144317,Crutchley,Corrin,UNITED AIRLINES,5620,11/21/2011,16:00:00,DFW,11/21/2011,20:00:00,LAX
144318,Crutchley,Corrin,CONTINENTAL AIRLINES,673,11/21/2011,16:00:00,ORD,11/21/2011,21:00:00,MCO
